t,r,r_dot,r_dot_dot,psi,psi_dot
8.04300010000381399092E+01,5.98438097028923009788E+00,-4.41790152140273299390E-01,-2.32569881617855064880E-02,3.62928178149879373127E+00,2.79229650982296892108E-02
8.04450010000381549105E+01,5.97111678650232099736E+00,-4.42489255436864177296E-01,-2.33500175822635589073E-02,3.63012133073323160553E+00,2.80471585207936630503E-02
8.04600010000381699118E+01,5.95783158764981657114E+00,-4.43191160111534473157E-01,-2.34437479767462646473E-02,3.63096462117683044051E+00,2.81723810992553890879E-02
8.04750010000381849132E+01,5.94452528937381518680E+00,-4.43895887306792007789E-01,-2.35381869155386617573E-02,3.63181168388723395863E+00,2.82986450630551592482E-02
8.04900010000381999145E+01,5.93119780667871759200E+00,-4.44603458393841351074E-01,-2.36333420750903462195E-02,3.63266255029179886693E+00,2.84259628308829088270E-02
8.05050010000382149158E+01,5.91784905392431791844E+00,-4.45313894975795433111E-01,-2.37292212398192720690E-02,3.63351725219332620282E+00,2.85543470142863911977E-02
8.05200010000382299172E+01,5.90447894481879769889E+00,-4.46027218890942400107E-01,-2.38258323039725183833E-02,3.63437582177590219655E+00,2.86838104213611241510E-02
8.05350010000382449185E+01,5.89108739241162083795E+00,-4.46743452216068876587E-01,-2.39231832735248857735E-02,3.63523829161085117742E+00,2.88143660605242599106E-02
8.05500010000382599198E+01,5.87767430908632808285E+00,-4.47462617269840758191E-01,-2.40212822681162027731E-02,3.63610469466280280832E+00,2.89460271443745889128E-02
8.05650010000382749212E+01,5.86423960655322919645E+00,-4.48184736616242715808E-01,-2.41201375230282479973E-02,3.63697506429587660111E+00,2.90788070936409568712E-02
8.05800010000382899225E+01,5.85078319584199114251E+00,-4.48909833068077610067E-01,-2.42197573912022164611E-02,3.63784943427998614090E+00,2.92127195412214416526E-02
8.05950010000383049238E+01,5.83730498729412024348E+00,-4.49637929690527052442E-01,-2.43201503452976853565E-02,3.63872783879726592431E+00,2.93477783363157107410E-02
8.06100010000383199252E+01,5.82380489055533645320E+00,-4.50369049804774370977E-01,-2.44213249797940581324E-02,3.63961031244862357977E+00,2.94839975486530510851E-02
8.06250010000383349265E+01,5.81028281456783848987E+00,-4.51103216991691268172E-01,-2.45232900131354866702E-02,3.64049689026042040891E+00,2.96213914728186325668E-02
8.06400010000383499278E+01,5.79673866756245686170E+00,-4.51840455095589491860E-01,-2.46260542899203106487E-02,3.64138760769128319496E+00,2.97599746326806615050E-02
8.06550010000383649292E+01,5.78317235705069358082E+00,-4.52580788228038863942E-01,-2.47296267831360670494E-02,3.64228250063905041904E+00,2.98997617859211435967E-02
8.06700010000383799305E+01,5.76958378981664639969E+00,-4.53324240771753071249E-01,-2.48340165964411578479E-02,3.64318160544785590751E+00,3.00407679286730688300E-02
8.06850010000383949318E+01,5.75597287190881521865E+00,-4.54070837384544604158E-01,-2.49392329664942941143E-02,3.64408495891535332131E+00,3.01830083002669191825E-02
8.07000010000384099332E+01,5.74233950863178905979E+00,-4.54820603003350319488E-01,-2.50452852653328586317E-02,3.64499259830008465232E+00,3.03264983880894815712E-02
8.07150010000384249345E+01,5.72868360453781098494E+00,-4.55573562848329101079E-01,-2.51521830028013673128E-02,3.64590456132899629104E+00,3.04712539325580515143E-02
8.07300010000384399358E+01,5.71500506341821899216E+00,-4.56329742427033133146E-01,-2.52599358290312360836E-02,3.64682088620510594704E+00,3.06172909322132017751E-02
8.07450010000384549372E+01,5.70130378829476080821E+00,-4.57089167538654365654E-01,-2.53685535369730929456E-02,3.64774161161532431896E+00,3.07646256489333905486E-02
8.07600010000384699385E+01,5.68757968141078003223E+00,-4.57851864278347739959E-01,-2.54780460649829117979E-02,3.64866677673843495993E+00,3.09132746132747910057E-02
8.07750010000384849398E+01,5.67383264422227136595E+00,-4.58617859041632821432E-01,-2.55884234994632766110E-02,3.64959642125323633472E+00,3.10632546299398273599E-02
8.07900010000384999412E+01,5.66006257738880273409E+00,-4.59387178528875545028E-01,-2.56996960775611192238E-02,3.65053058534684986346E+00,3.12145827833780115613E-02
8.08050010000385149425E+01,5.64626938076430154182E+00,-4.60159849749851694383E-01,-2.58118741899233146849E-02,3.65146930972319806968E+00,3.13672764435227946898E-02
8.08200010000385299438E+01,5.63245295338770303158E+00,-4.60935900028393995775E-01,-2.59249683835115496794E-02,3.65241263561165689384E+00,3.15213532716682570351E-02
8.08350010000385449452E+01,5.61861319347345750802E+00,-4.61715357007124544542E-01,-2.60389893644779277767E-02,3.65336060477588636403E+00,3.16768312264895961039E-02
8.08500010000385599465E+01,5.60474999840189509791E+00,-4.62498248652274412203E-01,-2.61539480011027991939E-02,3.65431325952284435368E+00,3.18337285702114772165E-02
8.08650010000385749478E+01,5.59086326470944366442E+00,-4.63284603258592359942E-01,-2.62698553267963686946E-02,3.65527064271198725621E+00,3.19920638749284762027E-02
8.08800010000385899492E+01,5.57695288807869847146E+00,-4.64074449454344579037E-01,-2.63867225431656527845E-02,3.65623279776466304216E+00,3.21518560290819464996E-02
8.08950010000386049505E+01,5.56301876332834088117E+00,-4.64867816206407417847E-01,-2.65045610231484113700E-02,3.65719976867370069888E+00,3.23131242440977978671E-02
8.09100010000386199518E+01,5.54906078440290219085E+00,-4.65664732825455182256E-01,-2.66233823142157335086E-02,3.65817160001320143981E+00,3.24758880611898335041E-02
8.09250010000386349532E+01,5.53507884436237070297E+00,-4.66465228971245047558E-01,-2.67431981416449862650E-02,3.65914833694853644150E+00,3.26401673583334209398E-02
8.09400010000386499545E+01,5.52107283537163869578E+00,-4.67269334658001225281E-01,-2.68640204118648949898E-02,3.66013002524655659204E+00,3.28059823574144447924E-02
8.09550010000386649558E+01,5.50704264868978661399E+00,-4.68077080259900619633E-01,-2.69858612158745665034E-02,3.66111671128601922753E+00,3.29733536315586447589E-02
8.09700010000386799572E+01,5.49298817465920070609E+00,-4.68888496516662156441E-01,-2.71087328327383263387E-02,3.66210844206823753753E+00,3.31423021126466234267E-02
8.09850010000386949585E+01,5.47890930269452151608E+00,-4.69703614539242132346E-01,-2.72326477331582829786E-02,3.66310526522795836023E+00,3.33128490990199695498E-02
8.10000010000387099598E+01,5.46480592127142029459E+00,-4.70522465815637929137E-01,-2.73576185831265880336E-02,3.66410722904447407923E+00,3.34850162633841275591E-02
8.10150010000387249612E+01,5.45067791791519905362E+00,-4.71345082216802510887E-01,-2.74836582476594282430E-02,3.66511438245297453882E+00,3.36588256609138484575E-02
8.10300010000387399625E+01,5.43652517918921187982E+00,-4.72171496002672207669E-01,-2.76107797946148252577E-02,3.66612677505614535092E+00,3.38342997375672297969E-02
8.10450010000387549639E+01,5.42234759068310360726E+00,-4.73001739828310297994E-01,-2.77389964985963908775E-02,3.66714445713601869476E+00,3.40114613386145731017E-02
8.10600010000387699652E+01,5.40814503700086235752E+00,-4.73835846750169039233E-01,-2.78683218449452419957E-02,3.66816747966608350164E+00,3.41903337173884927790E-02
8.10750010000387849665E+01,5.39391740174868235692E+00,-4.74673850232472786716E-01,-2.79987695338223426848E-02,3.66919589432366131596E+00,3.43709405442619298790E-02
8.10900010000387999679E+01,5.37966456752263354896E+00,-4.75515784153724987223E-01,-2.81303534843836035250E-02,3.67022975350255513762E+00,3.45533059158609494630E-02
8.11050010000388149692E+01,5.36538641589613407405E+00,-4.76361682813341833431E-01,-2.82630878390501385370E-02,3.67126911032597820386E+00,3.47374543645194411889E-02
8.11200010000388299705E+01,5.35108282740722172996E+00,-4.77211580938415492543E-01,-2.83969869678761476166E-02,3.67231401865977011702E+00,3.49234108679830867927E-02
8.11350010000388449719E+01,5.33675368154562060515E+00,-4.78065513690609856422E-01,-2.85320654730169617040E-02,3.67336453312590799727E+00,3.51112008593702109885E-02
8.11500010000388599732E+01,5.32239885673959872659E+00,-4.78923516673191880863E-01,-2.86683381932998635479E-02,3.67442070911632036518E+00,3.53008502373974006043E-02
8.11650010000388749745E+01,5.30801823034261295630E+00,-4.79785625938201621776E-01,-2.88058202089003676409E-02,3.67548260280701184549E+00,3.54923853768780456778E-02
8.11800010000388899759E+01,5.29361167861973624764E+00,-4.80651877993764168419E-01,-2.89445268461267303831E-02,3.67655027117250707367E+00,3.56858331395022558348E-02
8.11950010000389049772E+01,5.27917907673386383295E+00,-4.81522309811546777995E-01,-2.90844736823155268933E-02,3.67762377200062229201E+00,3.58812208849068820906E-02
8.12100010000389199785E+01,5.26472029873169307000E+00,-4.82396958834364571786E-01,-2.92256765508412300726E-02,3.67870316390757350262E+00,3.60785764820447061756E-02
8.12250010000389349799E+01,5.25023521752947321204E+00,-4.83275862983938285240E-01,-2.93681515462427971563E-02,3.67978850635343040262E+00,3.62779283208621592264E-02
8.12400010000389499812E+01,5.23572370489851970097E+00,-4.84159060668807582508E-01,-2.95119150294703717516E-02,3.68087985965792521739E+00,3.64793053242952864796E-02
8.12550010000389649825E+01,5.22118563145048909021E+00,-4.85046590792403625991E-01,-2.96569836332552844006E-02,3.68197728501662648959E+00,3.66827369605940003809E-02
8.12700010000389799839E+01,5.20662086662240911322E+00,-4.85938492761284653981E-01,-2.98033742676066424766E-02,3.68308084451748749119E+00,3.68882532559850459438E-02
8.12850010000389949852E+01,5.19202927866145944220E+00,-4.86834806493538369877E-01,-2.99511041254378855157E-02,3.68419060115777996229E+00,3.70958848076844625752E-02
8.13000010000390099865E+01,5.17741073460949728213E+00,-4.87735572427355118345E-01,-3.01001906883267940230E-02,3.68530661886142330789E+00,3.73056627972707357685E-02
8.13150010000390249879E+01,5.16276510028732384637E+00,-4.88640831529775951147E-01,-3.02506517324125223108E-02,3.68642896249672078228E+00,3.75176190044302105724E-02
8.13300010000390399892E+01,5.14809224027868521465E+00,-4.89550625305619647017E-01,-3.04025053344333556515E-02,3.68755769789451366605E+00,3.77317858210867968770E-02
8.13450010000390549905E+01,5.13339201791400287023E+00,-4.90464995806593067251E-01,-3.05557698779089819313E-02,3.68869289186676531400E+00,3.79481962659284103493E-02
8.13600010000390699919E+01,5.11866429525382807828E+00,-4.91383985640589169511E-01,-3.07104640594711904412E-02,3.68983461222558701826E+00,3.81668839993430664554E-02
8.13750010000390849932E+01,5.10390893307201443368E+00,-4.92307637981177231888E-01,-3.08666068953470234025E-02,3.69098292780271830180E+00,3.83878833387780191615E-02
8.13900010000390999945E+01,5.08912579083860274311E+00,-4.93235996577289914221E-01,-3.10242177279985257223E-02,3.69213790846947460464E+00,3.86112292745358342890E-02
8.14050010000391149959E+01,5.07431472670241226226E+00,-4.94169105763111890734E-01,-3.11833162329233617635E-02,3.69329962515717543335E+00,3.88369574860218067421E-02
8.14200010000391299972E+01,5.05947559747333237400E+00,-4.95107010468174997872E-01,-3.13439224256206930066E-02,3.69446814987806690313E+00,3.90651043584576681408E-02
8.14350010000391449985E+01,5.04460825860430804590E+00,-4.96049756227664870789E-01,-3.15060566687268478863E-02,3.69564355574675308886E+00,3.92957070000771040930E-02
8.14500010000391599999E+01,5.02971256417301285134E+00,-4.96997389192944276224E-01,-3.16697396793254441917E-02,3.69682591700215036016E+00,3.95288032598191786577E-02
8.14650010000391750012E+01,5.01478836686320316894E+00,-4.97949956142298402447E-01,-3.18349925364367639522E-02,3.69801530902998042030E+00,3.97644317455363757635E-02
8.14800010000391900025E+01,4.99983551794574634843E+00,-4.98907504491907602043E-01,-3.20018366886913318267E-02,3.69921180838581744980E+00,4.00026318427346162234E-02
8.14950010000392050039E+01,4.98485386725931655652E+00,-4.99870082307053143763E-01,-3.21702939621927845846E-02,3.70041549281870558292E+00,4.02434437338632575730E-02
8.15100010000392200052E+01,4.96984326319075045853E+00,-5.00837738313561793807E-01,-3.23403865685752874873E-02,3.70162644129536372003E+00,4.04869084181738002986E-02
8.15250010000392350065E+01,4.95480355265505640781E+00,-5.01810521909495050501E-01,-3.25121371132608924197E-02,3.70284473402499477194E+00,4.07330677321667215271E-02
8.15400010000392500079E+01,4.93973458107506868458E+00,-5.02788483177089228664E-01,-3.26855686039224171426E-02,3.70407045248471732471E+00,4.09819643706466443832E-02
8.15550010000392650092E+01,4.92463619236074008753E+00,-5.03771672894952538349E-01,-3.28607044591575708445E-02,3.70530367944563855881E+00,4.12336419084068087740E-02
8.15700010000392800105E+01,4.90950822888806463025E+00,-5.04760142550525642518E-01,-3.30375685173802395311E-02,3.70654449899958709429E+00,4.14881448225646545638E-02
8.15850010000392950119E+01,4.89435053147762200859E+00,-5.05753944352812305236E-01,-3.32161850459350219066E-02,3.70779299658652631102E+00,4.17455185155711866951E-02
8.16000010000393100132E+01,4.87916293937273660031E+00,-5.06753131245386874448E-01,-3.33965787504412752148E-02,3.70904925902266806759E+00,4.20058093389176673665E-02
8.16150010000393250145E+01,4.86394529021724161301E+00,-5.07757756919685630857E-01,-3.35787747843731423018E-02,3.71031337452930849545E+00,4.22690646175641507215E-02
8.16300010000393400159E+01,4.84869742003284009361E+00,-5.08767875828589139419E-01,-3.37627987588822114891E-02,3.71158543276240781563E+00,4.25353326751153330802E-02
8.16450010000393550172E+01,4.83341916319605438860E+00,-5.09783543200303024831E-01,-3.39486767528696604514E-02,3.71286552484293692271E+00,4.28046628597702131014E-02
8.16600010000393700185E+01,4.81811035241475421435E+00,-5.10804815052544744600E-01,-3.41364353233149572724E-02,3.71415374338801444732E+00,4.30771055710731468757E-02
8.16750010000393850199E+01,4.80277081870425456020E+00,-5.11831748207044133416E-01,-3.43261015158683899298E-02,3.71545018254285873438E+00,4.33527122874949783490E-02
8.16900010000394000212E+01,4.78740039136297392377E+00,-5.12864400304365804380E-01,-3.45177028757149212161E-02,3.71675493801357988166E+00,4.36315355948741027033E-02
8.17050010000394150225E+01,4.77199889794764281568E+00,-5.13902829819061602191E-01,-3.47112674587170967188E-02,3.71806810710083874422E+00,4.39136292157485481476E-02
8.17200010000394300239E+01,4.75656616424805248284E+00,-5.14947096075161674241E-01,-3.49068238428449638026E-02,3.71938978873439914704E+00,4.41990480396114355172E-02
8.17350010000394450252E+01,4.74110201426133409447E+00,-5.15997259262012808207E-01,-3.51044011399011928124E-02,3.72072008350860238489E+00,4.44878481541235020838E-02
8.17500010000394600265E+01,4.72560627016575709926E+00,-5.17053380450473047626E-01,-3.53040290075498551460E-02,3.72205909371879279214E+00,4.47800868773177986423E-02
8.17650010000394750279E+01,4.71007875229403644157E+00,-5.18115521609471867224E-01,-3.55057376616575516885E-02,3.72340692339872475817E+00,4.50758227908331104999E-02
8.17800010000394900292E+01,4.69451927910613733570E+00,-5.19183745622945370566E-01,-3.57095578889558562055E-02,3.72476367835898261875E+00,4.53751157742141991364E-02
8.17950010000395050305E+01,4.67892766716156628974E+00,-5.20258116307156283158E-01,-3.59155210600343041832E-02,3.72612946622644611522E+00,4.56780270403185613152E-02
8.18100010000395200319E+01,4.66330373109113662531E+00,-5.21338698428408816741E-01,-3.61236591426734368977E-02,3.72750439648483532012E+00,4.59846191718710862597E-02
8.18250010000395350332E+01,4.64764728356819625159E+00,-5.22425557721168740003E-01,-3.63340047155276980150E-02,3.72888858051636953926E+00,4.62949561592097563117E-02
8.18400010000395500345E+01,4.63195813527930618089E+00,-5.23518760906599341055E-01,-3.65465909821682592832E-02,3.73028213164457740723E+00,4.66091034392673609238E-02
8.18550010000395650359E+01,4.61623609489435601100E+00,-5.24618375711524162789E-01,-3.67614517854961788148E-02,3.73168516517829539146E+00,4.69271279358361655469E-02
8.18700010000395800372E+01,4.60048096903610421711E+00,-5.25724470887827838956E-01,-3.69786216225365787663E-02,3.73309779845689413964E+00,4.72490981011644656072E-02
8.18850010000395950385E+01,4.58469256224912987590E+00,-5.26837116232306624456E-01,-3.71981356596248587395E-02,3.73452015089677316585E+00,4.75750839589360978037E-02
8.19000010000396100399E+01,4.56887067696818166725E+00,-5.27956382606980496191E-01,-3.74200297479962928894E-02,3.73595234403916671138E+00,4.79051571486862183972E-02
8.19150010000396250412E+01,4.55301511348591071487E+00,-5.29082341959879162317E-01,-3.76443404397906786756E-02,3.73739450159930388642E+00,4.82393909717089740435E-02
8.19300010000396400425E+01,4.53712566991997225856E+00,-5.30215067346314596107E-01,-3.78711050044840647951E-02,3.73884674951696943136E+00,4.85778604385151678760E-02
